"","ID","SCORE","RANK"
"1137","ID70011332384",-4.84140093687567,0
"1138","ID40486022290",-4.98647834294845,0
"1139","ID10473096841",-2.27582154527284,0
"1140","ID75368927174",-4.68105222490049,0
"1141","ID61978430655",-4.79558701916848,0
"1142","ID204074056",-4.87194354868047,0
"1143","ID96168879510",-4.33744784209654,0
"1144","ID50885473774",-4.87194354868047,0
"1145","ID49445072677",-4.33744784209654,0
"1146","ID87135861575",-4.79558701916848,0
"1147","ID30339257666",-4.33744784209654,0
"1148","ID70843213736",-4.33744784209654,0
"1149","ID37193046900",-4.91012181343646,0
"1150","ID33910721649",-4.71923048965649,0
"1151","ID81417755168",-4.93302877229006,0
"1152","ID28376374220",-4.10837825356058,0
"1153","ID65210493498",-4.56651743063251,0
"1154","ID688890088",-4.56651743063251,0
"1155","ID9127832301",-4.79558701916848,0
"1156","ID649932306",-4.79558701916848,0
"1157","ID38088027172",-4.83376528392447,0
"1158","ID19024026775",-4.6046956953885,0
"1159","ID48568960720",-4.81085832507087,0
"1160","ID72989495551",-4.71923048965649,0
"1161","ID80945728430",-2.96303031088074,0
"1162","ID2481129952",-4.33744784209654,0
"1163","ID51905095554",-4.56651743063251,0
"1164","ID71503835437",-4.33744784209654,0
"1165","ID38420570939",-4.33744784209654,0
"1166","ID28666412471",-4.35271914799894,0
"1167","ID52119857003",-2.27582154527284,0
"1168","ID19767886176",-4.10837825356058,0
"1169","ID78260943097",-4.79558701916848,0
"1170","ID19070444218",-4.56651743063251,0
"1171","ID10698215714",-4.81085832507087,0
"1172","ID63524964667",-4.93302877229006,0
"1173","ID53845260224",-4.90248616048526,0
"1174","ID91112910067",-4.71923048965649,0
"1175","ID70805622856",-4.79558701916848,0
"1176","ID499147083",-4.79558701916848,0
"1177","ID55441920159",-4.56651743063251,0
"1178","ID81515456541",-4.79558701916848,0
"1179","ID40354165267",-4.56651743063251,0
"1180","ID87611047778",-4.87194354868047,0
"1181","ID70922651081",-4.33744784209654,0
"1182","ID5453086600",-4.56651743063251,0
"1183","ID5153968141",-4.6428739601445,0
"1184","ID86857292515",-4.87194354868047,0
"1185","ID71516292342",-4.79558701916848,0
"1186","ID14765391738",-4.75740875441248,0
"1187","ID80961775770",-4.33744784209654,0
"1188","ID82687973828",-4.81085832507087,0
"1189","ID21956822845",-4.56651743063251,0
"1190","ID48050111275",-4.33744784209654,0
"1191","ID23903005348",-4.56651743063251,0
"1192","ID29195533380",-4.56651743063251,0
"1193","ID41353513412",-4.56651743063251,0
"1194","ID68752173785",-4.79558701916848,0
"1195","ID25232248485",-4.56651743063251,0
"1196","ID80905313222",-4.93302877229006,0
"1197","ID12559872266",-4.87194354868047,0
"1198","ID3941881006",-4.56651743063251,0
"1199","ID49430151539",-4.90248616048526,0
"1200","ID78528413073",-4.33744784209654,0
"1201","ID83317500997",-4.83376528392447,0
"1202","ID81577130165",-4.56651743063251,0
"1203","ID99330309778",-4.79558701916848,0
"1204","ID68079912554",-4.71923048965649,0
"1205","ID85813329269",-4.59706004243731,0
"1206","ID40214336216",-4.71923048965649,0
"1207","ID95131895735",-4.56651743063251,0
"1208","ID83537325721",-4.79558701916848,0
"1209","ID29724155287",-4.98647834294845,0
"1210","ID55778306934",-4.91012181343646,0
"1211","ID57931376275",-3.65023907648864,0
"1212","ID97768243308",-4.10837825356058,0
"1213","ID56104116540",-4.56651743063251,0
"1214","ID91881094682",-4.79558701916848,0
"1215","ID76795730822",-4.38326175980374,0
"1216","ID59814785309",-3.65023907648864,0
"1217","ID59342950470",-2.27582154527284,0
"1218","ID6485582798",-4.79558701916848,0
"1219","ID88103677280",-4.33744784209654,0
"1220","ID38179240346",-4.56651743063251,0
"1221","ID64432162635",-4.79558701916848,0
"1222","ID12318914389",-4.91012181343646,0
"1223","ID26119945629",-4.87194354868047,0
"1224","ID39347215573",-4.56651743063251,0
"1225","ID27025648824",-4.87194354868047,0
"1226","ID4628191471",-4.33744784209654,0
"1227","ID15354543884",-4.87194354868047,0
"1228","ID31094655688",-4.10837825356058,0
"1229","ID91002014368",-4.10837825356058,0
"1230","ID56064667439",-4.56651743063251,0
"1231","ID67837471034",-4.79558701916848,0
"1232","ID21431220425",-4.79558701916848,0
"1233","ID69338675434",-4.87194354868047,0
"1234","ID8587549351",-3.65023907648864,0
"1235","ID5748064120",-4.56651743063251,0
"1236","ID1111115143",-4.81085832507087,0
"1237","ID51881637448",-4.79558701916848,0
"1238","ID9537098887",-4.79558701916848,0
"1239","ID42649153546",-4.33744784209654,0
"1240","ID68913636295",-4.10837825356058,0
"1241","ID22770714910",-4.93302877229006,0
"1242","ID73818551503",-4.33744784209654,0
"1243","ID91799387285",-4.81085832507087,0
"1244","ID30557627198",-4.84140093687567,0
"1245","ID75049062015",-2.96303031088074,0
"1246","ID98808416118",-4.87194354868047,0
"1247","ID83792562914",-2.96303031088074,0
"1248","ID11936057504",-4.33744784209654,0
"1249","ID33808262615",-4.59706004243731,0
"1250","ID21854233612",-4.79558701916848,0
"1251","ID37369497696",-4.91012181343646,0
"1252","ID55281262917",-2.96303031088074,0
"1253","ID57874358146",-4.79558701916848,0
"1254","ID62013555905",-4.71923048965649,0
"1255","ID3405762185",-4.94830007819246,0
"1256","ID47271607884",-4.56651743063251,0
"1257","ID30945336879",-4.71923048965649,0
"1258","ID90428387648",-4.88721485458286,0
"1259","ID90090955323",-4.81085832507087,0
"1260","ID22978127339",-3.65023907648864,0
"1261","ID51851246343",-4.87194354868047,0
"1262","ID1082907245",-4.79558701916848,0
"1263","ID87853074068",-4.71923048965649,0
"1264","ID82673808039",-4.56651743063251,0
"1265","ID12268564855",-3.65023907648864,0
"1266","ID41289942125",-4.79558701916848,0
"1267","ID51654662215",-4.10837825356058,0
"1268","ID51937642065",-4.93302877229006,0
"1269","ID81274568513",-4.91012181343646,0
"1270","ID78663615267",-4.22291304782856,0
"1271","ID8914694101",-4.91012181343646,0
"1272","ID37887883623",-4.56651743063251,0
"1273","ID22756158384",-4.10837825356058,0
"1274","ID59313017530",-4.79558701916848,0
"1275","ID11172595159",-4.79558701916848,0
"1276","ID74173495953",-4.79558701916848,0
"1277","ID13094052678",-4.33744784209654,0
"1278","ID86189731204",-4.33744784209654,0
"1279","ID14295079519",-4.56651743063251,0
"1280","ID95685228191",-4.56651743063251,0
"1281","ID72856760198",-4.68105222490049,0
"1282","ID47935578854",-4.6428739601445,0
"1283","ID2540517366",-4.56651743063251,0
"1284","ID15459095181",-4.79558701916848,0
"1285","ID63503986626",-4.41380437160853,0
"1286","ID65774465243",-4.10837825356058,0
"1287","ID94845871531",-4.59706004243731,0
"1288","ID6791272110",-4.10837825356058,0
"1289","ID84774039958",-4.33744784209654,0
"1290","ID25979961001",-4.87194354868047,0
"1291","ID57101687908",-2.96303031088074,0
"1292","ID4048807408",-4.79558701916848,0
"1293","ID7418623476",-4.81085832507087,0
"1294","ID18104649157",-4.90248616048526,0
"1295","ID19493875987",-4.79558701916848,0
"1296","ID11640226753",-4.96357138409485,0
"1297","ID40921947611",-4.87194354868047,0
"1298","ID44572390496",-4.87194354868047,0
"1299","ID39766574343",-4.79558701916848,0
"1300","ID72471527835",-3.19209989941671,0
"1301","ID15838920751",-4.91775746638766,0
"1302","ID51085095084",-4.79558701916848,0
"1303","ID10052944491",-4.33744784209654,0
"1304","ID88095856173",-4.71923048965649,0
"1305","ID38500426774",-4.10837825356058,0
"1306","ID56678199980",-3.65023907648864,0
"1307","ID35826009668",-4.70395918375409,0
"1308","ID31435585548",-4.33744784209654,0
"1309","ID68928327303",-4.56651743063251,0
"1310","ID96484880287",-4.79558701916848,0
"1311","ID72894200437",-4.33744784209654,0
"1312","ID25917434890",-4.56651743063251,0
"1313","ID42419970101",-4.10837825356058,0
"1314","ID86469427024",-4.10837825356058,0
"1315","ID79387058727",-4.56651743063251,0
"1316","ID41205016123",-4.79558701916848,0
"1317","ID43069202659",-4.91775746638766,0
"1318","ID97666491427",-4.56651743063251,0
"1319","ID64684374334",-4.56651743063251,0
"1320","ID42734353077",-4.79558701916848,0
"1321","ID46042098545",-4.56651743063251,0
"1322","ID13717341475",-4.94830007819246,0
"1323","ID96999219803",-4.83376528392447,0
"1324","ID86053892358",-4.33744784209654,0
"1325","ID76877699735",-4.79558701916848,0
"1326","ID17592051447",-4.56651743063251,0
"1327","ID93058607724",-4.71923048965649,0
"1328","ID76855024684",-4.56651743063251,0
"1329","ID55840978657",-4.76504440736368,0
"1330","ID27472021396",-4.10837825356058,0
"1331","ID49279863689",-4.87194354868047,0
"1332","ID20797728477",-4.87194354868047,0
"1333","ID37273770215",-4.56651743063251,0
"1334","ID67614867569",-4.87194354868047,0
"1335","ID8378074648",-4.81085832507087,0
"1336","ID29686408457",-4.33744784209654,0
"1337","ID83988925946",-4.33744784209654,0
"1338","ID91658183509",-4.56651743063251,0
"1339","ID88087504444",-4.79558701916848,0
"1340","ID59860191987",-4.56651743063251,0
"1341","ID64762430807",-3.65023907648864,0
"1342","ID38507082936",-4.33744784209654,0
"1343","ID68096908586",-3.65023907648864,0
"1344","ID82280425439",-4.79558701916848,0
"1345","ID64353449765",-4.71923048965649,0
"1346","ID95671920662",-4.87194354868047,0
"1347","ID26413214405",-4.71923048965649,0
"1348","ID56793375013",-4.87194354868047,0
"1349","ID45987622554",-4.10837825356058,0
"1350","ID37054887384",-4.79558701916848,0
"1351","ID97468921215",-4.91012181343646,0
"1352","ID45309441138",-4.10837825356058,0
"1353","ID46693297776",-3.87930866502461,0
"1354","ID93867037675",-4.56651743063251,0
"1355","ID68025155909",-3.42116948795268,0
"1356","ID51937678992",-2.96303031088074,0
"1357","ID50037029082",-4.33744784209654,0
"1358","ID43351374447",-4.56651743063251,0
"1359","ID56962064773",-4.56651743063251,0
"1360","ID912380777",-4.33744784209654,0
"1361","ID30644887746",-3.19209989941671,0
"1362","ID55519354881",-4.56651743063251,0
"1363","ID86062593751",-4.56651743063251,0
"1364","ID28765878327",-4.79558701916848,0
"1365","ID18968366374",-4.33744784209654,0
"1366","ID39207746293",-4.79558701916848,0
"1367","ID10892741387",-3.65023907648864,0
"1368","ID31291648620",-4.56651743063251,0
"1369","ID73050925728",-4.33744784209654,0
"1370","ID75494036579",-4.79558701916848,0
"1371","ID1149983052",-3.65023907648864,0
"1372","ID68403694484",-4.33744784209654,0
"1373","ID24738961190",-4.94830007819246,0
"1374","ID89627945837",-2.27582154527284,0
"1375","ID76562985766",-4.79558701916848,0
"1376","ID68038823440",-4.79558701916848,0
"1377","ID23422168113",-4.93302877229006,0
"1378","ID80666515501",-4.10837825356058,0
"1379","ID34890680962",-3.65023907648864,0
"1380","ID75066030060",-4.79558701916848,0
"1381","ID64796820033",-4.56651743063251,0
"1382","ID93961141348",-4.56651743063251,0
"1383","ID5920759032",-3.65023907648864,0
"1384","ID76895819127",-4.10837825356058,0
"1385","ID25012629118",-2.96303031088074,0
"1386","ID47233849133",-4.56651743063251,0
"1387","ID21584855123",-4.79558701916848,0
"1388","ID1881152857",-4.79558701916848,0
"1389","ID20655390350",-3.87930866502461,0
"1390","ID23343720484",-3.65023907648864,0
"1391","ID27274044662",-4.78795136621728,0
"1392","ID51379088801",-4.90248616048526,0
"1393","ID93899701020",-3.65023907648864,0
"1394","ID15508452344",-4.79558701916848,0
"1395","ID62822178175",-4.26109131258455,0
"1396","ID50735418987",-4.91775746638766,0
"1397","ID99834577180",-4.94830007819246,0
"1398","ID12288782425",-3.42116948795268,0
"1399","ID87487694754",-4.91012181343646,0
"1400","ID78801210866",-4.71923048965649,0
"1401","ID3579667025",-4.79558701916848,0
"1402","ID45715776060",-4.10837825356058,0
"1403","ID45541539669",-4.79558701916848,0
"1404","ID95803383596",-4.71923048965649,0
"1405","ID81607593494",-3.65023907648864,0
"1406","ID3889975046",-4.87194354868047,0
"1407","ID91980406451",-4.93302877229006,0
"1408","ID14819648729",-4.71923048965649,0
"1409","ID51521121036",-4.33744784209654,0
"1410","ID69640074889",-4.79558701916848,0
"1411","ID83443189870",-4.79558701916848,0
"1412","ID76737566048",-4.91012181343646,0
"1413","ID94306964564",-4.33744784209654,0
"1414","ID895725563",-4.79558701916848,0
"1415","ID68269361447",-4.33744784209654,0
"1416","ID23847162036",-4.91012181343646,0
"1417","ID60956669720",-4.81085832507087,0
"1418","ID61779630212",-4.93302877229006,0
"1419","ID51337326947",-4.91012181343646,0
"1420","ID67859424030",-4.10837825356058,0
"1421","ID47419910061",-4.56651743063251,0
"1422","ID47105341985",-4.49016090112052,0
"1423","ID63089332339",-4.71923048965649,0
"1424","ID41334141344",-4.87194354868047,0
"1425","ID98108403290",-4.87194354868047,0
"1426","ID81150571201",-4.81085832507087,0
"1427","ID38480534515",-4.91012181343646,0
"1428","ID81341713332",-4.68105222490049,0
"1429","ID38998100459",-3.65023907648864,0
"1430","ID53848738946",-2.96303031088074,0
"1431","ID51164763165",-4.79558701916848,0
"1432","ID20029522394",-3.87930866502461,0
"1433","ID60581416990",-4.49016090112052,0
"1434","ID89889839612",-4.79558701916848,0
"1435","ID91462865235",-4.56651743063251,0
"1436","ID97777266892",-4.94830007819246,0
"1437","ID80276719937",-4.87194354868047,0
"1438","ID79264027755",-4.33744784209654,0
"1439","ID82316666414",-4.79558701916848,0
"1440","ID12192783370",-4.86430789572927,0
"1441","ID96069389905",-4.6428739601445,0
"1442","ID53993850366",-4.33744784209654,0
"1443","ID78671144777",-4.33744784209654,0
"1444","ID17810345309",-4.10837825356058,0
"1445","ID38225264166",-4.10837825356058,0
"1446","ID26122910820",-4.87194354868047,0
"1447","ID63485624857",-4.33744784209654,0
"1448","ID56649384767",-4.79558701916848,0
"1449","ID39239394776",-4.56651743063251,0
"1450","ID85206355799",-4.79558701916848,0
"1451","ID3351484473",-4.33744784209654,0
"1452","ID58765155523",-4.10837825356058,0
"1453","ID11055599204",-4.38326175980374,0
"1454","ID72565816469",-4.79558701916848,0
"1455","ID29623027159",-4.33744784209654,0
"1456","ID65752280254",-4.93302877229006,0
"1457","ID6042205452",-4.71923048965649,0
"1458","ID87238069384",-4.56651743063251,0
"1459","ID48250644629",-4.88721485458286,0
"1460","ID83100915645",-4.94830007819246,0
"1461","ID60598671883",-4.79558701916848,0
"1462","ID77770178149",-4.96357138409485,0
"1463","ID44702924808",-4.97884268999725,0
"1464","ID25677474553",-3.65023907648864,0
"1465","ID12309218948",-4.79558701916848,0
"1466","ID74556479404",-4.6428739601445,0
"1467","ID50317606632",-4.59706004243731,0
"1468","ID93218043257",-4.81085832507087,0
"1469","ID54808123295",-4.33744784209654,0
"1470","ID3894820112",-4.56651743063251,0
"1471","ID84479177829",-4.33744784209654,0
"1472","ID25337784935",-2.96303031088074,0
"1473","ID57457856255",-2.96303031088074,0
"1474","ID41990104849",-4.70395918375409,0
"1475","ID53120275239",-4.56651743063251,0
"1476","ID73193645464",-4.90248616048526,0
"1477","ID74485461821",-4.41380437160853,0
"1478","ID37080986395",-4.79558701916848,0
"1479","ID53689078685",-4.56651743063251,0
"1480","ID17035008462",-4.94830007819246,0
"1481","ID34524446974",-4.79558701916848,0
"1482","ID926706707",-4.79558701916848,0
"1483","ID78274307762",-4.33744784209654,0
"1484","ID22121544704",-4.79558701916848,0
"1485","ID95644886230",-4.33744784209654,0
"1486","ID75955765310",-4.33744784209654,0
"1487","ID80170418266",-4.87194354868047,0
"1488","ID96887241209",-4.10837825356058,0
"1489","ID22362152264",-4.81085832507087,0
"1490","ID30159273850",-4.79558701916848,0
"1491","ID30563880284",-4.87194354868047,0
"1492","ID44302851634",-4.56651743063251,0
"1493","ID98170787048",-4.56651743063251,0
"1494","ID64714960690",-4.79558701916848,0
"1495","ID34105873030",-4.90248616048526,0
"1496","ID44078271251",-4.79558701916848,0
"1497","ID84422988530",-4.10837825356058,0
"1498","ID93943266614",-4.10837825356058,0
"1499","ID97222213818",-4.33744784209654,0
"1500","ID2938971157",-4.79558701916848,0
"1501","ID51436428470",-4.10837825356058,0
"1502","ID69131241538",-4.86430789572927,0
"1503","ID93131077379",-4.79558701916848,0
"1504","ID1680718502",-4.56651743063251,0
"1505","ID76393901545",-4.79558701916848,0
"1506","ID26198753167",-4.87194354868047,0
"1507","ID98736637550",-4.56651743063251,0
"1508","ID81314334730",-4.10837825356058,0
"1509","ID76823126839",-4.56651743063251,0
"1510","ID63123362727",-4.93302877229006,0
"1511","ID60268223080",-4.56651743063251,0
"1512","ID92399764755",-4.26109131258455,0
"1513","ID94672539129",-4.93302877229006,0
"1514","ID69675170429",-4.56651743063251,0
"1515","ID10820020041",-4.88721485458286,0
"1516","ID62951707683",-3.9556651945366,0
"1517","ID57769125354",-4.87194354868047,0
"1518","ID20230230838",-2.96303031088074,0
"1519","ID13430403598",-4.91012181343646,0
"1520","ID12131858855",-4.79558701916848,0
"1521","ID31714416961",-4.56651743063251,0
"1522","ID86836567980",-4.79558701916848,0
"1523","ID5253549201",-4.87194354868047,0
"1524","ID10737660206",-4.10837825356058,0
"1525","ID56123075939",-3.19209989941671,0
"1526","ID34390700019",-4.93302877229006,0
"1527","ID94218358953",-4.93302877229006,0
"1528","ID30610504062",-3.65023907648864,0
"1529","ID32909180099",-4.71923048965649,0
"1530","ID22939433028",-4.94830007819246,0
"1531","ID40394245572",-4.79558701916848,0
"1532","ID77914232377",-4.56651743063251,0
"1533","ID30786709501",-2.27582154527284,0
"1534","ID40742478026",-4.87194354868047,0
"1535","ID46503542245",-4.56651743063251,0
"1536","ID57491932789",-4.90248616048526,0
"1537","ID95044150620",-4.96357138409485,0
"1538","ID51327186287",-4.33744784209654,0
"1539","ID58794728833",-4.79558701916848,0
"1540","ID53475845164",-4.91012181343646,0
"1541","ID4659277016",-4.33744784209654,0
"1542","ID32079846333",-4.86430789572927,0
"1543","ID72256899193",-4.33744784209654,0
"1544","ID60662322426",-4.33744784209654,0
"1545","ID28071121884",-4.33744784209654,0
"1546","ID79224317790",-4.33744784209654,0
"1547","ID74314650229",-4.33744784209654,0
"1548","ID35713490720",-4.59706004243731,0
"1549","ID11774519929",-4.10837825356058,0
"1550","ID43077011286",-4.87194354868047,0
"1551","ID26646431873",-4.96357138409485,0
"1552","ID46385842490",-4.56651743063251,0
"1553","ID45228641268",-4.33744784209654,0
"1554","ID22309063525",-4.96357138409485,0
"1555","ID26804353868",-4.71923048965649,0
"1556","ID1209331630",-4.93302877229006,0
"1557","ID34608963939",-4.56651743063251,0
"1558","ID69278321959",-4.87194354868047,0
"1559","ID46643410179",-4.33744784209654,0
"1560","ID59379643788",-4.81085832507087,0
"1561","ID17954636652",-4.56651743063251,0
"1562","ID23893623530",-3.65023907648864,0
"1563","ID84827364787",-4.56651743063251,0
"1564","ID47384197240",-4.56651743063251,0
"1565","ID67856711786",-4.10837825356058,0
"1566","ID86934524721",-4.86430789572927,0
"1567","ID74583066103",-3.9556651945366,0
"1568","ID62646462285",-4.10837825356058,0
"1569","ID26846212673",-4.79558701916848,0
"1570","ID81121333772",-4.33744784209654,0
"1571","ID82267194698",-4.56651743063251,0
"1572","ID59181775785",-4.10837825356058,0
"1573","ID58764777313",-4.56651743063251,0
"1574","ID67267321733",-4.33744784209654,0
"1575","ID79417731137",-4.87194354868047,0
"1576","ID44075830534",-4.38326175980374,0
"1577","ID31858033282",-4.79558701916848,0
"1578","ID82526808084",-4.33744784209654,0
"1579","ID61228220472",-4.56651743063251,0
"1580","ID42479703827",-2.96303031088074,0
"1581","ID42944769814",-0.901404014057039,0
"1582","ID28370703863",-4.56651743063251,0
"1583","ID48483984660",-4.68105222490049,0
"1584","ID67763368770",-4.10837825356058,0
"1585","ID35810057649",-4.56651743063251,0
"1586","ID19929943522",-4.56651743063251,0
"1587","ID86055726085",-4.56651743063251,0
"1588","ID72382912445",-4.79558701916848,0
"1589","ID19313088999",-4.87194354868047,0
"1590","ID71160273706",-4.75740875441248,0
"1591","ID63359104545",-4.56651743063251,0
"1592","ID70892853695",-4.56651743063251,0
"1593","ID42918307354",-4.33744784209654,0
"1594","ID6938086825",-4.56651743063251,0
"1595","ID95839587550",-4.79558701916848,0
"1596","ID59191467035",-4.33744784209654,0
"1597","ID82284359113",-4.33744784209654,0
"1598","ID93417725755",-3.19209989941671,0
"1599","ID72274613600",-4.56651743063251,0
"1600","ID91758967047",-4.33744784209654,0
"1601","ID14327947243",-4.79558701916848,0
"1602","ID58779716612",-4.79558701916848,0
"1603","ID82962724558",-4.33744784209654,0
"1604","ID72456244273",-4.33744784209654,0
"1605","ID71325917994",-4.79558701916848,0
"1606","ID22055619453",-3.65023907648864,0
"1607","ID74611755588",-4.10837825356058,0
"1608","ID40280936304",-4.33744784209654,0
"1609","ID6534439933",-4.87194354868047,0
"1610","ID84691437419",-4.56651743063251,0
"1611","ID77082784696",-3.65023907648864,0
"1612","ID58193595734",-4.56651743063251,0
"1613","ID49034755466",-4.56651743063251,0
"1614","ID81321582468",-4.79558701916848,0
"1615","ID57398972128",-4.26109131258455,0
"1616","ID37807905831",-4.33744784209654,0
"1617","ID27906915046",-4.87194354868047,0
"1618","ID24503095925",-4.33744784209654,0
"1619","ID19776408476",-4.87194354868047,0
"1620","ID85068133233",-4.88721485458286,0
"1621","ID4975446874",-4.93302877229006,0
"1622","ID75434255914",-4.68105222490049,0
"1623","ID40479302471",-4.79558701916848,0
"1624","ID30012589613",-4.79558701916848,0
"1625","ID53929899099",-4.6428739601445,0
"1626","ID34571461302",-4.79558701916848,0
"1627","ID47702456613",-4.87194354868047,0
"1628","ID66188083899",-4.84140093687567,0
"1629","ID23576280904",-4.79558701916848,0
"1630","ID97449163672",-4.90248616048526,0
"1631","ID40279348865",-4.79558701916848,0
"1632","ID42192329299",-4.71923048965649,0
"1633","ID20808184156",-4.33744784209654,0
"1634","ID37082140118",-4.83376528392447,0
"1635","ID5371177292",-4.56651743063251,0
"1636","ID98815456358",-3.65023907648864,0
"1637","ID34546494500",-4.71923048965649,0
"1638","ID72944061212",-4.79558701916848,0
"1639","ID9509203773",-4.56651743063251,0
"1640","ID35695806860",-4.10837825356058,0
"1641","ID69305196622",-4.56651743063251,0
"1642","ID23735944565",-4.93302877229006,0
"1643","ID46663602137",-4.33744784209654,0
"1644","ID15881912510",-2.27582154527284,0
"1645","ID88079155882",-4.41380437160853,0
"1646","ID69834453738",-4.81085832507087,0
"1647","ID14534435800",-4.56651743063251,0
"1648","ID60293267602",-4.33744784209654,0
"1649","ID72915392263",-4.56651743063251,0
"1650","ID88034068461",-4.94830007819246,0
"1651","ID15949760384",-4.90248616048526,0
"1652","ID14736772149",-4.94830007819246,0
"1653","ID62105885037",-4.33744784209654,0
"1654","ID19318025754",-4.56651743063251,0
"1655","ID97489996718",-4.94830007819246,0
"1656","ID52164791641",-4.56651743063251,0
"1657","ID74646915204",-4.87194354868047,0
"1658","ID65153956071",-4.68105222490049,0
"1659","ID45849983555",-4.56651743063251,0
"1660","ID59239437505",-4.33744784209654,0
"1661","ID56034530399",-4.86430789572927,0
"1662","ID40380029678",-4.91012181343646,0
"1663","ID66124481598",-4.68105222490049,0
"1664","ID80002498943",-4.33744784209654,0
"1665","ID15006333410",-4.79558701916848,0
"1666","ID13576975052",-2.96303031088074,0
"1667","ID11333393217",-2.27582154527284,0
"1668","ID84976454165",-4.91012181343646,0
"1669","ID54098307925",-4.79558701916848,0
"1670","ID59721232000",-4.33744784209654,0
"1671","ID69762255656",-4.93302877229006,0
"1672","ID53405569099",-4.33744784209654,0
"1673","ID70374621669",-4.79558701916848,0
"1674","ID88055558543",-4.33744784209654,0
"1675","ID60071687754",-4.33744784209654,0
"1676","ID82878299701",-4.10837825356058,0
"1677","ID80838727848",-4.81085832507087,0
"1678","ID45169580236",-4.87194354868047,0
"1679","ID83800080737",-4.79558701916848,0
"1680","ID29201909727",-4.79558701916848,0
"1681","ID39006340289",-4.97884268999725,0
"1682","ID7178500810",-4.79558701916848,0
"1683","ID43489211492",-4.79558701916848,0
"1684","ID965311890",-4.33744784209654,0
"1685","ID71912763254",-4.10837825356058,0
"1686","ID85756271139",-4.79558701916848,0
"1687","ID52546962561",-4.84140093687567,0
"1688","ID56629180468",-4.94830007819246,0
"1689","ID38945518126",-4.87194354868047,0
"1690","ID96575697602",-4.71923048965649,0
"1691","ID95652866640",-4.81085832507087,0
"1692","ID12522787560",-4.56651743063251,0
"1693","ID1879437594",-2.27582154527284,0
"1694","ID22353479276",-4.87194354868047,0
"1695","ID87132588162",-4.6428739601445,0
"1696","ID6999935445",-4.91012181343646,0
"1697","ID32600662313",-4.56651743063251,0
"1698","ID60631869063",-2.96303031088074,0
"1699","ID86393618158",-4.94830007819246,0
"1700","ID41273961421",0.473013517158762,0
"1701","ID58441213499",-4.71923048965649,0
"1702","ID63048040244",-4.10837825356058,0
"1703","ID19218514868",-4.10837825356058,0
"1704","ID9682578504",-4.70395918375409,0
"1705","ID23532132535",-4.79558701916848,0
"1706","ID71155395438",-4.88721485458286,0
"1707","ID39666095394",-4.88721485458286,0
"1708","ID33227384105",-4.56651743063251,0
"1709","ID83684254942",-4.87194354868047,0
"1710","ID17674176263",-4.79558701916848,0
"1711","ID80776969148",-4.56651743063251,0
"1712","ID65402960574",-4.79558701916848,0
"1713","ID99772536102",-4.10837825356058,0
"1714","ID61236836463",-2.96303031088074,0
"1715","ID60293205669",-4.87194354868047,0
"1716","ID46579873490",-4.6428739601445,0
"1717","ID70398131092",-4.96357138409485,0
"1718","ID94493080393",-4.6199670012909,0
"1719","ID4093323975",-4.93302877229006,0
"1720","ID67937247486",-4.87194354868047,0
"1721","ID32224524827",-4.79558701916848,0
"1722","ID82643151368",-4.87194354868047,0
"1723","ID64556024719",-4.79558701916848,0
"1724","ID53409901891",-4.33744784209654,0
"1725","ID36350585257",-4.10837825356058,0
"1726","ID94613947390",-3.65023907648864,0
"1727","ID69331989655",-3.80295213551262,0
"1728","ID12581599463",-4.86430789572927,0
"1729","ID67231866469",-4.79558701916848,0
"1730","ID83693321460",-4.81085832507087,0
"1731","ID92605454238",-4.56651743063251,0
"1732","ID61269879555",-4.56651743063251,0
"1733","ID31132836142",-2.27582154527284,0
"1734","ID68305482607",-4.93302877229006,0
"1735","ID3195669782",-4.79558701916848,0
"1736","ID98267067129",-4.87194354868047,0
"1737","ID6551536455",-4.10837825356058,0
"1738","ID90042084730",-4.56651743063251,0
"1739","ID8082467600",-4.87194354868047,0
"1740","ID33614939606",-4.56651743063251,0
"1741","ID34335700578",-2.96303031088074,0
"1742","ID69689638293",-4.94830007819246,0
"1743","ID1946423157",-4.94830007819246,0
"1744","ID40024211369",-4.79558701916848,0
"1745","ID24224246909",-4.56651743063251,0
"1746","ID39439693670",-4.71923048965649,0
"1747","ID80318930968",-4.56651743063251,0
"1748","ID92012181408",-4.56651743063251,0
"1749","ID15073295410",-4.33744784209654,0
"1750","ID46697526912",-4.87194354868047,0
"1751","ID4244792230",-4.90248616048526,0
"1752","ID82292226647",-4.33744784209654,0
"1753","ID16003712134",-4.33744784209654,0
"1754","ID59344470761",-4.79558701916848,0
"1755","ID10259731724",-4.79558701916848,0
"1756","ID57428835685",-4.87194354868047,0
"1757","ID29647339288",-4.91775746638766,0
"1758","ID21178343250",-4.91012181343646,0
"1759","ID42612419157",-4.56651743063251,0
"1760","ID86000036255",-3.65023907648864,0
"1761","ID76454155275",-4.33744784209654,0
"1762","ID10856780182",-4.94830007819246,0
"1763","ID26747400884",-2.27582154527284,0
"1764","ID39607575600",-4.79558701916848,0
"1765","ID78863292503",-4.10837825356058,0
"1766","ID84653139759",-4.83376528392447,0
"1767","ID78047148779",-4.56651743063251,0
"1768","ID71909508747",-4.56651743063251,0
"1769","ID35963505569",-4.79558701916848,0
"1770","ID65906107037",-4.87194354868047,0
"1771","ID23506897093",-4.56651743063251,0
"1772","ID68266500424",-4.59706004243731,0
